Student_ID,Year_Of_Admission,WASSCE_Year,Subject,Score,Discipline_ID,Discipline,Aspiring_Profession,Gender,Numeric_Score
9aa2e2cb-8b68-433b-b719-18ff84f2383d,2020,2023,Commerce,D,2,Commercial,Auditor,Male,44.5
9aa2e2cb-8b68-433b-b719-18ff84f2383d,2020,2023,Biology,F,2,Commercial,Auditor,Male,14.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,English,B,2,Commercial,Entrepreneur,Female,69.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,Mathematics,A,2,Commercial,Entrepreneur,Female,80.0
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,Civic_Education,B,2,Commercial,Entrepreneur,Female,69.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,ICT,D,2,Commercial,Entrepreneur,Female,44.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,_French_Igbo,C,2,Commercial,Entrepreneur,Female,54.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,Bookkeeping,C,2,Commercial,Entrepreneur,Female,54.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,Economics,E,2,Commercial,Entrepreneur,Female,34.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,Accounting,D,2,Commercial,Entrepreneur,Female,44.5
7fb2ddac-e55f-4321-8004-a84bb943aaa7,2020,2023,Commerce,E,2,Commercial,Entrepreneur,Female,34.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,English,C,2,Commercial,Entrepreneur,Male,54.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,Mathematics,E,2,Commercial,Entrepreneur,Male,34.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,Civic_Education,C,2,Commercial,Entrepreneur,Male,54.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,ICT,C,2,Commercial,Entrepreneur,Male,54.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,_French_Igbo,D,2,Commercial,Entrepreneur,Male,44.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,Bookkeeping,C,2,Commercial,Entrepreneur,Male,54.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,Economics,D,2,Commercial,Entrepreneur,Male,44.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,Accounting,B,2,Commercial,Entrepreneur,Male,69.5
352369c3-52e7-400b-a033-2515f47991cd,2020,2023,Commerce,D,2,Commercial,Entrepreneur,Male,44.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,English,C,1,Art,Lawyer,Male,54.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,Mathematics,F,1,Art,Lawyer,Male,14.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,Civic_Education,C,1,Art,Lawyer,Male,54.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,ICT,D,1,Art,Lawyer,Male,44.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,Literature,F,1,Art,Lawyer,Male,14.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,Government_or_History,B,1,Art,Lawyer,Male,69.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,Religious_Studies,C,1,Art,Lawyer,Male,54.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,_Language_Yoruba,C,1,Art,Lawyer,Male,54.5
82922d72-79d6-4fed-bb3e-981182c90721,2020,2023,Marketing,C,1,Art,Lawyer,Male,54.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,English,C,1,Art,Writer,Male,54.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,Mathematics,D,1,Art,Writer,Male,44.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,Civic_Education,B,1,Art,Writer,Male,69.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,ICT,B,1,Art,Writer,Male,69.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,Literature,C,1,Art,Writer,Male,54.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,Government_or_History,B,1,Art,Writer,Male,69.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,Religious_Studies,C,1,Art,Writer,Male,54.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,_Language_Yoruba,E,1,Art,Writer,Male,34.5
40de1b96-6707-42e2-b49a-2ceff794c4d8,2020,2023,Marketing,F,1,Art,Writer,Male,14.5
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,English,A,3,Science,Architect,Female,80.0
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,Mathematics,D,3,Science,Architect,Female,44.5
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,Civic_Education,C,3,Science,Architect,Female,54.5
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,ICT,A,3,Science,Architect,Female,80.0
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,Dyeing_and_bleaching,D,3,Science,Architect,Female,44.5
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,Physics,B,3,Science,Architect,Female,69.5
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,Biology,D,3,Science,Architect,Female,44.5
e318c400-90c2-403a-91a2-868d6abe1a89,2020,2023,Agriculture,D,3,Science,Architect,Female,44.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,English,B,3,Science,Agriculturist,Male,69.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,Mathematics,F,3,Science,Agriculturist,Male,14.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,Civic_Education,C,3,Science,Agriculturist,Male,54.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,ICT,C,3,Science,Agriculturist,Male,54.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,Marketing,D,3,Science,Agriculturist,Male,44.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,Dyeing_and_bleaching,F,3,Science,Agriculturist,Male,14.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,Physics,B,3,Science,Agriculturist,Male,69.5
218f3c6e-6818-4a2b-9353-86a08d0fa1f1,2020,2023,Electrical_work,E,3,Science,Agriculturist,Male,34.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,English,B,2,Commercial,Accountant,Female,69.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,Mathematics,F,2,Commercial,Accountant,Female,14.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,Civic_Education,C,2,Commercial,Accountant,Female,54.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,ICT,B,2,Commercial,Accountant,Female,69.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,Bookkeeping,C,2,Commercial,Accountant,Female,54.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,Economics,A,2,Commercial,Accountant,Female,80.0
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,Accounting,C,2,Commercial,Accountant,Female,54.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,Commerce,D,2,Commercial,Accountant,Female,44.5
2a3a2bf5-5e5c-4a97-995d-211c6ac46607,2020,2023,Biology,D,2,Commercial,Accountant,Female,44.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,English,E,3,Science,Food Nutritionist,Female,34.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,Mathematics,C,3,Science,Food Nutritionist,Female,54.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,Civic_Education,B,3,Science,Food Nutritionist,Female,69.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,ICT,D,3,Science,Food Nutritionist,Female,44.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,Marketing,C,3,Science,Food Nutritionist,Female,54.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,Dyeing_and_bleaching,C,3,Science,Food Nutritionist,Female,54.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,Physics,D,3,Science,Food Nutritionist,Female,44.5
b77eed9e-11c5-42bf-a896-18996f639ba1,2020,2023,Chemistry,C,3,Science,Food Nutritionist,Female,54.5
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,English,C,2,Commercial,Economist,Female,54.5
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,Mathematics,A,2,Commercial,Economist,Female,80.0
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,Civic_Education,C,2,Commercial,Economist,Female,54.5
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,ICT,A,2,Commercial,Economist,Female,80.0
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,Bookkeeping,E,2,Commercial,Economist,Female,34.5
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,Economics,B,2,Commercial,Economist,Female,69.5
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,Accounting,B,2,Commercial,Economist,Female,69.5
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,Commerce,D,2,Commercial,Economist,Female,44.5
b6e40d32-c802-46f5-8271-4a353fbeb566,2020,2023,Biology,A,2,Commercial,Economist,Female,80.0
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,English,C,3,Science,Agriculturist,Male,54.5
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,Mathematics,D,3,Science,Agriculturist,Male,44.5
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,Civic_Education,D,3,Science,Agriculturist,Male,44.5
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,ICT,D,3,Science,Agriculturist,Male,44.5
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,_French_Igbo,C,3,Science,Agriculturist,Male,54.5
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,Dyeing_and_bleaching,D,3,Science,Agriculturist,Male,44.5
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,Physics,D,3,Science,Agriculturist,Male,44.5
78b4995f-a864-4b75-8022-8f02b5f67156,2020,2023,Electrical_work,B,3,Science,Agriculturist,Male,69.5
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,English,F,3,Science,Food Nutritionist,Male,14.5
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,Mathematics,F,3,Science,Food Nutritionist,Male,14.5
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,Civic_Education,A,3,Science,Food Nutritionist,Male,80.0
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,ICT,C,3,Science,Food Nutritionist,Male,54.5
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,_French_Igbo,B,3,Science,Food Nutritionist,Male,69.5
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,Dyeing_and_bleaching,E,3,Science,Food Nutritionist,Male,34.5
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,Physics,B,3,Science,Food Nutritionist,Male,69.5
22197fe5-0ad1-42be-aa67-2a7b9570c5fb,2020,2023,Chemistry,F,3,Science,Food Nutritionist,Male,14.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,English,C,3,Science,Biologist,Female,54.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,Mathematics,B,3,Science,Biologist,Female,69.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,Civic_Education,B,3,Science,Biologist,Female,69.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,ICT,B,3,Science,Biologist,Female,69.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,Dyeing_and_bleaching,C,3,Science,Biologist,Female,54.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,Physics,D,3,Science,Biologist,Female,44.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,Food_Nutrition,D,3,Science,Biologist,Female,44.5
53391beb-1f2f-4942-b907-b58959272f03,2020,2023,Biology,F,3,Science,Biologist,Female,14.5
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,English,E,3,Science,Biologist,Male,34.5
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,Mathematics,D,3,Science,Biologist,Male,44.5
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,Civic_Education,E,3,Science,Biologist,Male,34.5
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,ICT,E,3,Science,Biologist,Male,34.5
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,Dyeing_and_bleaching,A,3,Science,Biologist,Male,80.0
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,Physics,B,3,Science,Biologist,Male,69.5
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,Food_Nutrition,C,3,Science,Biologist,Male,54.5
c4d8660c-3151-41f2-bf1b-2af8b710591b,2020,2023,Biology,C,3,Science,Biologist,Male,54.5
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,English,C,3,Science,Pharmacist,Male,54.5
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,Mathematics,B,3,Science,Pharmacist,Male,69.5
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,Civic_Education,A,3,Science,Pharmacist,Male,80.0
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,ICT,C,3,Science,Pharmacist,Male,54.5
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,_French_Igbo,E,3,Science,Pharmacist,Male,34.5
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,Dyeing_and_bleaching,A,3,Science,Pharmacist,Male,80.0
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,Physics,B,3,Science,Pharmacist,Male,69.5
85580ac4-7cdb-4981-a6f4-6a4b49620346,2020,2023,Food_Nutrition,A,3,Science,Pharmacist,Male,80.0
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,English,D,2,Commercial,Marketer,Male,44.5
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,Mathematics,F,2,Commercial,Marketer,Male,14.5
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,Civic_Education,C,2,Commercial,Marketer,Male,54.5
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,ICT,A,2,Commercial,Marketer,Male,80.0
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,_French_Igbo,A,2,Commercial,Marketer,Male,80.0
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,Bookkeeping,B,2,Commercial,Marketer,Male,69.5
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,Economics,C,2,Commercial,Marketer,Male,54.5
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,Accounting,B,2,Commercial,Marketer,Male,69.5
5b25cec9-2ca3-404b-b20f-6290e9f551b9,2020,2023,Commerce,C,2,Commercial,Marketer,Male,54.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,English,D,2,Commercial,Entrepreneur,Male,44.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,Mathematics,D,2,Commercial,Entrepreneur,Male,44.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,Civic_Education,C,2,Commercial,Entrepreneur,Male,54.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,ICT,B,2,Commercial,Entrepreneur,Male,69.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,Bookkeeping,C,2,Commercial,Entrepreneur,Male,54.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,Economics,A,2,Commercial,Entrepreneur,Male,80.0
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,Accounting,D,2,Commercial,Entrepreneur,Male,44.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,Commerce,B,2,Commercial,Entrepreneur,Male,69.5
0baba928-ef04-4a0d-9cde-f2fcfebe29f2,2020,2023,Marketing,B,2,Commercial,Entrepreneur,Male,69.5
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,English,C,1,Art,Fashion Designer,Female,54.5
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,Mathematics,A,1,Art,Fashion Designer,Female,80.0
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,Civic_Education,A,1,Art,Fashion Designer,Female,80.0
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,ICT,B,1,Art,Fashion Designer,Female,69.5
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,Literature,C,1,Art,Fashion Designer,Female,54.5
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,Government_or_History,C,1,Art,Fashion Designer,Female,54.5
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,Religious_Studies,A,1,Art,Fashion Designer,Female,80.0
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,_Language_Yoruba,D,1,Art,Fashion Designer,Female,44.5
fb7481f1-442e-4cba-89fd-450feecd9083,2020,2023,Biology,D,1,Art,Fashion Designer,Female,44.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,English,C,1,Art,Brand Specialist,Male,54.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,Mathematics,B,1,Art,Brand Specialist,Male,69.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,Civic_Education,B,1,Art,Brand Specialist,Male,69.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,ICT,C,1,Art,Brand Specialist,Male,54.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,Literature,C,1,Art,Brand Specialist,Male,54.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,Government_or_History,B,1,Art,Brand Specialist,Male,69.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,Religious_Studies,C,1,Art,Brand Specialist,Male,54.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,_Language_Yoruba,B,1,Art,Brand Specialist,Male,69.5
4af32453-4a06-4dce-9c27-d444c2388743,2020,2023,Biology,A,1,Art,Brand Specialist,Male,80.0
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,English,B,2,Commercial,Business Executive,Male,69.5
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,Mathematics,B,2,Commercial,Business Executive,Male,69.5
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,Civic_Education,A,2,Commercial,Business Executive,Male,80.0
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,ICT,C,2,Commercial,Business Executive,Male,54.5
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,_French_Igbo,B,2,Commercial,Business Executive,Male,69.5
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,Bookkeeping,C,2,Commercial,Business Executive,Male,54.5
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,Economics,A,2,Commercial,Business Executive,Male,80.0
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,Accounting,E,2,Commercial,Business Executive,Male,34.5
cb2cedde-2eaa-439f-b2e6-4c5085f2a2fa,2020,2023,Commerce,C,2,Commercial,Business Executive,Male,54.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,English,C,2,Commercial,Economist,Female,54.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,Mathematics,A,2,Commercial,Economist,Female,80.0
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,Civic_Education,C,2,Commercial,Economist,Female,54.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,ICT,B,2,Commercial,Economist,Female,69.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,Bookkeeping,C,2,Commercial,Economist,Female,54.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,Economics,C,2,Commercial,Economist,Female,54.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,Accounting,B,2,Commercial,Economist,Female,69.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,Commerce,C,2,Commercial,Economist,Female,54.5
b9a9f97b-bdd7-4054-91c4-c1329c49186b,2020,2023,Biology,B,2,Commercial,Economist,Female,69.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,English,E,2,Commercial,Economist,Female,34.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,Mathematics,A,2,Commercial,Economist,Female,80.0
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,Civic_Education,B,2,Commercial,Economist,Female,69.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,ICT,E,2,Commercial,Economist,Female,34.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,_French_Igbo,D,2,Commercial,Economist,Female,44.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,Bookkeeping,D,2,Commercial,Economist,Female,44.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,Economics,F,2,Commercial,Economist,Female,14.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,Accounting,E,2,Commercial,Economist,Female,34.5
56699ecc-bc7a-4f4f-a6ac-07c34f0d9ae5,2020,2023,Commerce,D,2,Commercial,Economist,Female,44.5
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,English,E,1,Art,Lawyer,Female,34.5
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,Mathematics,A,1,Art,Lawyer,Female,80.0
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,Civic_Education,D,1,Art,Lawyer,Female,44.5
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,ICT,B,1,Art,Lawyer,Female,69.5
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,Literature,E,1,Art,Lawyer,Female,34.5
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,Government_or_History,D,1,Art,Lawyer,Female,44.5
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,Religious_Studies,A,1,Art,Lawyer,Female,80.0
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,_Language_Yoruba,D,1,Art,Lawyer,Female,44.5
6fefc13d-a4fc-40af-8efd-d5fef1847bde,2020,2023,Biology,E,1,Art,Lawyer,Female,34.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,English,B,2,Commercial,Economist,Male,69.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,Mathematics,F,2,Commercial,Economist,Male,14.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,Civic_Education,D,2,Commercial,Economist,Male,44.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,ICT,B,2,Commercial,Economist,Male,69.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,Bookkeeping,F,2,Commercial,Economist,Male,14.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,Economics,B,2,Commercial,Economist,Male,69.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,Accounting,D,2,Commercial,Economist,Male,44.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,Commerce,D,2,Commercial,Economist,Male,44.5
3b3fa3cb-0f38-497b-80bf-b12a5bd7c196,2020,2023,Marketing,C,2,Commercial,Economist,Male,54.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,English,B,2,Commercial,Accountant,Male,69.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,Mathematics,D,2,Commercial,Accountant,Male,44.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,Civic_Education,B,2,Commercial,Accountant,Male,69.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,ICT,B,2,Commercial,Accountant,Male,69.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,_French_Igbo,D,2,Commercial,Accountant,Male,44.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,Bookkeeping,C,2,Commercial,Accountant,Male,54.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,Economics,D,2,Commercial,Accountant,Male,44.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,Accounting,F,2,Commercial,Accountant,Male,14.5
d4a3aaac-a2ae-485d-9c1a-4df6027a5271,2020,2023,Commerce,C,2,Commercial,Accountant,Male,54.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,English,C,2,Commercial,Business Executive,Female,54.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,Mathematics,E,2,Commercial,Business Executive,Female,34.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,Civic_Education,D,2,Commercial,Business Executive,Female,44.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,ICT,A,2,Commercial,Business Executive,Female,80.0
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,Bookkeeping,E,2,Commercial,Business Executive,Female,34.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,Economics,C,2,Commercial,Business Executive,Female,54.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,Accounting,D,2,Commercial,Business Executive,Female,44.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,Commerce,D,2,Commercial,Business Executive,Female,44.5
03ec17c7-d3ac-4038-af62-59d090a13a2a,2020,2023,Marketing,D,2,Commercial,Business Executive,Female,44.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,English,F,2,Commercial,Entrepreneur,Male,14.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,Mathematics,D,2,Commercial,Entrepreneur,Male,44.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,Civic_Education,A,2,Commercial,Entrepreneur,Male,80.0
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,ICT,D,2,Commercial,Entrepreneur,Male,44.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,Bookkeeping,E,2,Commercial,Entrepreneur,Male,34.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,Economics,C,2,Commercial,Entrepreneur,Male,54.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,Accounting,C,2,Commercial,Entrepreneur,Male,54.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,Commerce,C,2,Commercial,Entrepreneur,Male,54.5
788c7ba7-1eae-412f-ac22-0043fcc348bd,2020,2023,Marketing,B,2,Commercial,Entrepreneur,Male,69.5
d90ed99e-232c-4958-b828-8f1c2ac3cb20,2020,2023,English,D,3,Science,Architect,Male,44.5
d90ed99e-232c-4958-b828-8f1c2ac3cb20,2020,2023,Mathematics,A,3,Science,Architect,Male,80.0
d90ed99e-232c-4958-b828-8f1c2ac3cb20,2020,2023,Civic_Education,A,3,Science,Architect,Male,80.0
d90ed99e-232c-4958-b828-8f1c2ac3cb20,2020,2023,ICT,B,3,Science,Architect,Male,69.5
