Student_ID,Gender,DOB,Age,Class_Grade_ID,Discipline_ID,State_Of_Origin,Year_Of_Admission,Sports_House,Religion,Disability,Parent_Income_Level,Class_Prefect,Aspiring_Profession,Clubs
20f05c75-7d39-4813-877e-16658377be50,Female,2012-07-05,12,3,3,Gombe,2020,Brown House,Christianity,No,Middle Class,No,Scientist,{'Mathematics Club'}
8a5132ce-4ff5-41b9-9ba3-f2d349a4f6cf,Male,2010-04-12,14,3,2,Oyo,2020,Yellow House,Christianity,No,Middle Class,No,Accountant,{'Commerce Club'}
8ccd5a4c-14fe-4fcd-9d2c-70b39e7630a7,Female,2007-08-12,17,1,1,Cross River,2022,Brown House,Islam,No,Middle Class,No,Actor,{'Fine Arts'}
ffee9eaa-b021-46e2-bb87-ea29c2d2afd9,Male,2007-06-20,17,2,3,Ogun,2021,Yellow House,Christianity,No,Middle Class,No,Biologist,{'Computer Club'}
537126e8-e62a-42c6-b299-27be115258bc,Female,2011-11-25,13,2,1,Osun,2021,Brown House,Islam,No,Middle Class,No,Actor,{'Debating Club'}
9be5bf03-fd87-4683-992f-ff54ff76ec98,Female,2007-10-23,17,2,1,Katsina,2021,Green House,Islam,No,Low,No,Lawyer,{'Debating Club'}
89ee5fe1-f3b2-4325-8367-93cda010db78,Male,2007-03-28,17,1,1,Kebbi,2022,Blue House,Christianity,No,Middle Class,No,Brand Specialist,{'Music Club'}
b6ebcbfd-3763-4be3-b0ca-728ab88ef33c,Male,2010-11-14,14,1,2,Oyo,2022,Blue House,Islam,No,Middle Class,No,Entrepreneur,{'Debating Club'}
9f2b6604-a4d0-4d99-8871-dabc12ff9b4a,Male,2011-05-23,13,2,2,Osun,2021,Purple House,Islam,Yes,Middle Class,No,Accountant,{'Music Club'}
55c43df2-d6cf-4d32-865c-118ef5b82e91,Male,2008-03-18,16,2,2,Osun,2021,Red House,Islam,No,Middle Class,No,Accountant,{'Debating Club'}
6606abd4-ebeb-47d2-b11e-261f7da361e6,Female,2012-04-14,12,3,3,Benue,2020,Purple House,Christianity,No,Middle Class,No,Doctor,{'Mathematics Club'}
91251940-9103-4ba3-8578-961d7c5abf52,Male,2010-09-13,14,3,3,Ogun,2020,Purple House,Christianity,No,Middle Class,No,Agriculturist,{'JETS Club'}
a29c5300-63f6-4f4c-afc9-d677ca67712c,Female,2012-09-11,12,3,2,Plateau,2020,Red House,Islam,No,Middle Class,No,Business Executive,{'Press Club'}
45fa2bbc-7ef4-4cc4-bee0-1abf1ea25c89,Male,2007-05-15,17,1,1,Lagos,2022,Green House,Christianity,No,Middle Class,No,Brand Specialist,{'Press Club'}
8b1999a6-dfb7-417a-9649-6db885578f03,Male,2009-02-06,15,3,2,Lagos,2020,Red House,Islam,No,Middle Class,No,Auditor,{'Commerce Club'}
c0503d73-1c09-4bd6-93f2-beb0144b1ee6,Male,2009-12-19,15,3,2,Ogun,2020,Brown House,Christianity,No,Middle Class,No,Business Executive,{'Debating Club'}
6d648b99-efd6-4619-a14b-743de586a4e8,Male,2011-12-27,13,1,3,Delta,2022,Brown House,Islam,No,Middle Class,No,Engineer,{'Computer Club'}
baa8e3cc-5f27-412a-bc3b-6fac30ae5372,Female,2012-03-28,12,1,3,Anambra,2022,Red House,Islam,No,Middle Class,No,Software Developer,{'Red Cross'}
7d9d6cdc-de88-4360-8bfc-90c7ad6941d7,Male,2007-06-15,17,2,3,Kaduna,2021,Green House,Christianity,No,Middle Class,No,Agriculturist,{'Computer Club'}
f7df53b1-e89c-4775-bce9-86f37db365a8,Male,2006-11-05,18,2,3,Osun,2021,Red House,Islam,No,Middle Class,No,Architect,{'Computer Club'}
ed5ec3d2-c190-4eb6-b9e1-ea752b3f2d4f,Male,2007-08-28,17,2,2,Kaduna,2021,Brown House,Christianity,No,Middle Class,No,Auditor,{'Commerce Club'}
fa61f80c-8193-4b42-b898-3cb2b5210ecd,Female,2012-03-04,12,2,3,Ondo,2021,Brown House,Christianity,No,Middle Class,No,Architect,{'Red Cross'}
9539b5f7-4ccf-40a6-9aa0-1607d7fc24d2,Male,2009-06-03,15,3,3,FCT - Abuja,2020,Yellow House,Christianity,No,Middle Class,No,Doctor,{'Red Cross'}
5cd7b025-83bd-4618-bc09-364d6db7728b,Male,2007-12-31,17,2,3,Ekiti,2021,Yellow House,Christianity,No,Middle Class,No,Engineer,{'Computer Club'}
be12e5fd-0377-4604-8ff7-cf8b1b28b6b3,Male,2011-11-24,13,1,2,Delta,2022,Brown House,Islam,No,Middle Class,No,Business Executive,{'Music Club'}
89cf8307-52d3-47a9-ae8b-53adbc8d5d7b,Female,2011-01-15,13,3,2,Kogi,2020,Blue House,Christianity,No,Upper Class,No,Marketer,{'Press Club'}
58e8dcf5-2b8c-4321-8fed-43cedc201b2d,Male,2009-05-03,15,3,2,Lagos,2020,Blue House,Christianity,No,Middle Class,No,Business Executive,{'Press Club'}
e718d567-f83f-443b-b957-9ca90aa477f3,Male,2007-11-24,17,1,2,FCT - Abuja,2022,Brown House,Islam,No,Middle Class,No,Accountant,{'Chess Club'}
dc046076-5669-49ad-98b7-f29361a4574b,Male,2008-08-10,16,2,3,Lagos,2021,Yellow House,Christianity,No,Middle Class,No,Software Developer,{'Mathematics Club'}
7061e16b-50f9-4575-81c1-a8b4940e7641,Female,2006-12-05,18,3,2,Kaduna,2020,Red House,Christianity,No,Middle Class,No,Accountant,{'Commerce Club'}
b848e54b-43cf-4790-ae54-84ca6c1509f8,Female,2009-01-13,15,3,1,Rivers,2020,Red House,Christianity,No,Middle Class,No,Actor,{'Fine Arts'}
33cb281a-6446-45b3-95d6-40acc14e541d,Female,2008-05-09,16,1,2,FCT - Abuja,2022,Purple House,Islam,No,Low,No,Accountant,{'Commerce Club'}
65b17ed6-0ae1-47d7-9ba1-37cb485a5cb4,Female,2007-02-07,17,3,1,Lagos,2020,Blue House,Christianity,No,Middle Class,No,Fashion Designer,{'Drama Club'}
a9c44302-26cf-4dc8-9bc8-4fb4c1053496,Male,2008-03-11,16,3,1,Ogun,2020,Purple House,Christianity,No,Middle Class,No,Fashion Designer,{'Debating Club'}
1a9f2cc6-4f55-4f56-a095-3d825aef6254,Male,2008-02-20,16,2,1,Ogun,2021,Blue House,Christianity,No,Low,No,Brand Specialist,{'Drama Club'}
54cfe0b1-80dd-4bc1-853a-87abbc852f58,Male,2009-02-19,15,1,3,Osun,2022,Brown House,Christianity,No,Middle Class,No,Scientist,{'Mathematics Club'}
b24a2155-9f73-40d2-994a-3043e7c92ee1,Female,2011-03-27,13,1,3,Ogun,2022,Green House,Christianity,No,Middle Class,No,Food Nutritionist,{'JETS Club'}
e7b7afe1-0c17-441a-b2e9-0ccc3687ece4,Female,2009-03-13,15,3,1,Kogi,2020,Yellow House,Christianity,No,Middle Class,No,Brand Specialist,{'Debating Club'}
de912db8-c615-48e4-83b5-b205fa982591,Female,2009-04-04,15,3,1,Oyo,2020,Yellow House,Christianity,No,Middle Class,No,Artist,{'Fine Arts'}
ce008f15-2ca2-49d3-b356-ac58118fd66c,Female,2010-04-22,14,1,1,Lagos,2022,Brown House,Christianity,No,Middle Class,No,Content Creator,{'Drama Club'}
7492723e-aa85-4036-b337-97468245f365,Female,2008-12-29,16,1,2,Lagos,2022,Yellow House,Islam,No,Middle Class,No,Entrepreneur,{'Chess Club'}
a9126eab-2481-48dd-98c4-7de8cf8dac57,Female,2007-10-05,17,2,2,Abia,2021,Brown House,Christianity,No,Low,No,Accountant,{'Commerce Club'}
eab859d4-cb13-4a8f-8b18-b7056068f7b3,Female,2007-06-16,17,2,2,Osun,2021,Brown House,Christianity,No,Middle Class,No,Economist,{'Press Club'}
affac204-d3a3-4616-8004-b5aee66d9ec6,Male,2011-11-24,13,1,3,Lagos,2022,Blue House,Islam,No,Middle Class,No,Engineer,{'Red Cross'}
4533e388-9849-44ec-8290-f20e0d828172,Male,2012-04-07,12,1,1,Oyo,2022,Green House,Christianity,No,Middle Class,No,Journalist,{'Press Club'}
ac9b8ac9-90f5-449e-afd8-87a4113d3752,Female,2012-07-09,12,1,3,Lagos,2022,Red House,Christianity,No,Middle Class,No,Architect,{'Computer Club'}
2d7bfe7a-910b-4890-8f06-6c33057db2f0,Female,2008-06-18,16,1,2,Lagos,2022,Purple House,Christianity,No,Middle Class,No,Economist,{'Press Club'}
ba3f4879-9627-437d-8dc1-52206c793adb,Female,2009-03-10,15,3,3,Lagos,2020,Purple House,Christianity,No,Middle Class,No,Doctor,{'Mathematics Club'}
76ac8568-5085-42b0-af09-5cc6639e8136,Female,2010-09-20,14,2,1,FCT - Abuja,2021,Green House,Christianity,No,Middle Class,No,Lawyer,{'Press Club'}
5498e11e-3f68-4a95-a0d7-db9b2301d85a,Female,2007-03-23,17,2,2,Osun,2021,Yellow House,Islam,No,Middle Class,No,Accountant,{'Debating Club'}
7ddd6fe1-58e2-42a4-af0a-603eba17c33a,Female,2011-12-19,13,2,1,Borno,2021,Brown House,Islam,No,Middle Class,No,Journalist,{'Fine Arts'}
c1288134-1256-4060-9927-e8b4e3fa7dd6,Female,2008-04-15,16,1,3,Imo,2022,Yellow House,Islam,No,Low,No,Data Scientist,{'Red Cross'}
432c7b19-4177-410e-aad7-c60e97e59cd5,Female,2007-03-03,17,1,3,Kebbi,2022,Red House,Islam,No,Middle Class,No,Computer Scientist,{'Computer Club'}
8ed262c1-1636-4dec-a142-b06001f77788,Male,2012-03-25,12,3,3,Borno,2020,Brown House,Christianity,No,Middle Class,No,Food Nutritionist,{'Red Cross'}
47f2c3eb-8380-4358-8c5b-ba4d598dd938,Female,2008-03-21,16,1,3,Kwara,2022,Blue House,Christianity,No,Middle Class,No,Doctor,{'Mathematics Club'}
ab4bd12b-41c2-452e-a744-df8c82574e1d,Male,2006-10-11,18,1,2,Ekiti,2022,Brown House,Christianity,No,Middle Class,No,Accountant,{'Debating Club'}
5fe4d26a-1797-407f-a81f-97172edb2c2c,Male,2012-03-29,12,1,2,Oyo,2022,Brown House,Christianity,No,Middle Class,No,Entrepreneur,{'Press Club'}
51bd1a0c-8fdf-453d-90e2-9f0ad9fa0df1,Male,2009-09-14,15,3,2,Oyo,2020,Brown House,Islam,No,Upper Class,No,Auditor,{'Debating Club'}
e1aff732-e03e-4e4d-b9a3-5652dc28c065,Female,2011-10-02,13,2,2,Anambra,2021,Green House,Christianity,No,Middle Class,No,Entrepreneur,{'Chess Club'}
87d408b4-7b2a-4fc8-bb64-d6a668218841,Male,2010-10-20,14,2,2,Cross River,2021,Purple House,Christianity,No,Middle Class,No,Economist,{'Press Club'}
82e8775e-42bb-4834-a818-4136192b889d,Male,2008-03-23,16,2,1,Taraba,2021,Blue House,Christianity,No,Middle Class,No,Content Creator,{'Press Club'}
051347c5-ea16-47f5-b878-efeed7b319f2,Male,2007-11-08,17,3,1,Sokoto,2020,Blue House,Christianity,No,Middle Class,No,Writer,{'Fine Arts'}
2745cb5e-4648-46aa-be1f-067ef0553c3c,Male,2011-04-30,13,1,1,Ogun,2022,Green House,Christianity,No,Low,No,Fashion Designer,{'Press Club'}
a9f366d1-4efd-4dbd-b92a-d8d6fd9bea1a,Male,2006-10-11,18,2,1,Enugu,2021,Red House,Christianity,No,Middle Class,No,Artist,{'Drama Club'}
866bf960-fe07-4a5f-bce1-3a52e211b9da,Male,2009-06-25,15,2,1,Oyo,2021,Blue House,Islam,No,Middle Class,No,Artist,{'Debating Club'}
19d1ec15-90d1-4e76-94aa-ebfcd507adc3,Female,2007-09-07,17,3,3,Oyo,2020,Red House,Christianity,No,Middle Class,No,Pharmacist,{'Mathematics Club'}
79a91860-150c-40ae-8e29-09471347f859,Male,2010-09-12,14,2,1,Oyo,2021,Yellow House,Christianity,No,Middle Class,No,Brand Specialist,{'Press Club'}
9dcb6eb2-43a6-41bd-a4c8-e39cbb31aa2d,Female,2008-02-23,16,2,2,Oyo,2021,Purple House,Islam,No,Middle Class,No,Entrepreneur,{'Press Club'}
002dd2e6-69a0-4cf3-af6e-307a8af0a86e,Male,2008-07-23,16,2,2,Osun,2021,Blue House,Islam,No,Middle Class,No,Entrepreneur,{'Commerce Club'}
0031103e-a099-4a52-a4d4-66e5c5dd6076,Female,2008-01-02,16,3,2,Bayelsa,2020,Blue House,Islam,No,Middle Class,No,Marketer,{'Chess Club'}
eca150d5-a991-423d-991c-43e0c50654b3,Female,2009-08-30,15,2,1,Imo,2021,Red House,Islam,No,Low,No,Writer,{'Press Club'}
52362235-0335-469f-924f-8795eefb1e82,Female,2009-07-15,15,2,2,Taraba,2021,Yellow House,Christianity,No,Middle Class,No,Economist,{'Chess Club'}
30182e7d-f057-4931-bc93-38e5aae67e16,Male,2006-10-19,18,2,3,Ogun,2021,Yellow House,Christianity,No,Middle Class,No,Scientist,{'Red Cross'}
4aa71147-8f7b-491b-a6d2-f1c3889325f2,Male,2012-06-18,12,2,3,Lagos,2021,Green House,Islam,No,Middle Class,No,Doctor,{'Red Cross'}
7564c9e5-a3ac-46bd-a132-1554d3509125,Female,2011-09-15,13,2,2,Enugu,2021,Purple House,Christianity,No,Middle Class,No,Marketer,{'Debating Club'}
7a1ea774-2ef3-45fe-9de3-e39c63e0d872,Female,2012-09-15,12,1,1,Osun,2022,Brown House,Christianity,No,Middle Class,No,Journalist,{'Press Club'}
16504326-0ef8-409b-b220-89dca7f37143,Male,2009-10-01,15,3,3,Lagos,2020,Purple House,Christianity,No,Low,No,Pharmacist,{'Computer Club'}
a7aa8a01-a98e-4d33-9dfa-d92487db47f3,Female,2009-10-04,15,2,3,Plateau,2021,Purple House,Islam,No,Middle Class,No,Biologist,{'Computer Club'}
e0774eb2-f8e7-408a-9507-57efb2196808,Female,2010-03-15,14,2,2,Plateau,2021,Red House,Islam,No,Low,No,Business Executive,{'Commerce Club'}
85019772-30e0-4dcd-bc12-d15d27616a96,Female,2011-02-03,13,1,3,Oyo,2022,Green House,Christianity,No,Low,No,Software Developer,{'Computer Club'}
c006a948-dee4-4351-95ba-9ec54453e606,Male,2008-09-21,16,1,3,Adamawa,2022,Red House,Islam,No,Middle Class,No,Food Nutritionist,{'Computer Club'}
d34eb52e-fd2a-4655-83ca-20264426a3b7,Male,2007-07-30,17,2,1,Enugu,2021,Blue House,Islam,No,Middle Class,No,Brand Specialist,{'Fine Arts'}
daa506cc-247a-4e0d-b740-4ec85f64f4e5,Female,2009-12-08,15,3,3,Bayelsa,2020,Yellow House,Christianity,No,Middle Class,No,Pharmacist,{'Computer Club'}
b666e546-6001-4bca-82e1-08f4fcd88312,Male,2011-01-27,13,1,2,Oyo,2022,Red House,Islam,No,Middle Class,No,Auditor,{'Chess Club'}
582c8862-4a3e-4a85-b695-e7c45830e4ad,Female,2012-04-30,12,3,1,Ekiti,2020,Red House,Islam,No,Middle Class,No,Writer,{'Debating Club'}
7228b0de-5989-434b-9a75-1c71778e1e6a,Male,2010-11-02,14,1,3,Ekiti,2022,Blue House,Islam,No,Middle Class,No,Data Scientist,{'Red Cross'}
424ee00d-89d9-4657-9f89-9c51a31ecbf0,Female,2008-07-20,16,3,2,Osun,2020,Purple House,Christianity,No,Middle Class,No,Auditor,{'Commerce Club'}
3b7741fe-66d6-4bcb-bef1-c6b7d9ad0403,Male,2007-08-26,17,2,1,Katsina,2021,Green House,Christianity,No,Middle Class,No,Lawyer,{'Press Club'}
8f596242-1cd4-455d-af6b-ca254352f204,Male,2008-08-12,16,1,3,Ogun,2022,Green House,Christianity,No,Middle Class,No,Software Developer,{'Red Cross'}
54a79829-486a-4b28-8ca9-d1e6f0124b9b,Male,2007-09-04,17,1,1,Lagos,2022,Red House,Christianity,No,Middle Class,No,Lawyer,{'Music Club'}
c807cdff-d58c-49e2-80fb-d95e6679aad0,Male,2009-11-11,15,1,1,Osun,2022,Green House,Islam,No,Middle Class,No,Fashion Designer,{'Press Club'}
c0b71f71-77e8-4289-a4ff-5debb373f6fa,Male,2010-11-23,14,3,1,Osun,2020,Green House,Christianity,No,Middle Class,No,Actor,{'Fine Arts'}
d183c7be-0052-4eca-a554-47a30f665f81,Female,2012-03-03,12,1,2,Adamawa,2022,Green House,Christianity,No,Middle Class,No,Auditor,{'Commerce Club'}
5ca0e149-a32e-42e8-8f79-1dfbc778fb6a,Female,2009-02-20,15,1,3,Anambra,2022,Yellow House,Islam,No,Middle Class,No,Software Developer,{'Mathematics Club'}
9f92ea10-0de3-4ef3-9771-b78ec2338130,Male,2011-06-03,13,1,3,Lagos,2022,Green House,Christianity,No,Middle Class,No,Food Nutritionist,{'Red Cross'}
792f1f18-d811-4844-8d80-689aa35ecd40,Male,2009-11-22,15,2,2,Oyo,2021,Red House,Christianity,No,Middle Class,No,Marketer,{'Debating Club'}
169a4395-7cdb-4a76-af50-64290230d20a,Male,2010-10-01,14,2,1,Edo,2021,Green House,Christianity,No,Middle Class,No,Writer,{'Fine Arts'}
0fc0c6b3-c50e-4878-abd8-80117f8b702b,Male,2008-02-10,16,3,3,Oyo,2020,Green House,Islam,No,Middle Class,No,Biologist,{'JETS Club'}
046faf29-c1de-440e-a966-1ffc87bcaab2,Female,2011-11-16,13,3,3,Ebonyi,2020,Purple House,Christianity,No,Low,No,Scientist,{'Red Cross'}
827b0f4a-8b30-44db-a55f-cb1e3a4cd7b6,Male,2008-12-29,16,1,2,Osun,2022,Blue House,Christianity,No,Middle Class,No,Business Executive,{'Commerce Club'}
96d39edf-5232-4a63-9ff1-fa745bca5a7b,Male,2012-01-09,12,1,1,Gombe,2022,Green House,Islam,No,Middle Class,No,Artist,{'Drama Club'}
9174c05d-30e1-45bd-94bd-b1239e08e5cc,Male,2007-12-09,17,1,3,Lagos,2022,Yellow House,Christianity,No,Middle Class,No,Pharmacist,{'Mathematics Club'}
ae3cb510-2250-4f2e-b894-116cf96a67c7,Female,2007-07-18,17,1,1,Ogun,2022,Green House,Christianity,No,Middle Class,No,Journalist,{'Drama Club'}
82d50207-8884-4955-a837-d9057fe98b94,Female,2009-07-01,15,1,3,Abia,2022,Brown House,Islam,No,Middle Class,No,Computer Scientist,{'Red Cross'}
3a5fc046-ea67-4193-bc48-50f5fe917d90,Female,2010-09-06,14,1,1,Osun,2022,Blue House,Islam,No,Middle Class,No,Writer,{'Drama Club'}
7164737f-53e5-4ef7-9286-88073d198cc7,Male,2010-08-21,14,2,3,Lagos,2021,Brown House,Christianity,No,Middle Class,No,Doctor,{'Mathematics Club'}
b6d78e8d-9dc4-4588-91e4-35026b3c4f3c,Female,2012-03-06,12,2,2,Plateau,2021,Green House,Islam,No,Middle Class,No,Accountant,{'Debating Club'}
d24eb64d-90ac-4332-b1af-eeab701e58e5,Female,2007-02-23,17,2,3,Gombe,2021,Purple House,Christianity,No,Middle Class,No,Doctor,{'Computer Club'}
6c48410f-46b1-46e7-af71-263b9585b95a,Female,2012-09-25,12,2,2,Oyo,2021,Blue House,Islam,No,Middle Class,No,Marketer,{'Chess Club'}
2f87cf1e-da45-4a93-8872-5dee784b73b2,Female,2012-05-16,12,3,1,Adamawa,2020,Red House,Christianity,No,Middle Class,No,Brand Specialist,{'Music Club'}
cf413bbf-b23a-409c-97eb-9dd03b290b7f,Male,2010-01-08,14,1,1,Ogun,2022,Red House,Islam,No,Middle Class,No,Journalist,{'Music Club'}
f7ccdfbc-9207-42d3-8b3d-377c272699b9,Male,2008-10-11,16,1,3,Lagos,2022,Blue House,Christianity,No,Middle Class,No,Doctor,{'Computer Club'}
1e8f2cfb-8ee0-4eca-ac54-8947883a9d90,Male,2011-02-13,13,1,2,Plateau,2022,Yellow House,Christianity,No,Middle Class,No,Entrepreneur,{'Chess Club'}
aba1be46-deef-40c5-8e26-05312ed10275,Male,2007-10-05,17,2,3,Ondo,2021,Yellow House,Islam,No,Middle Class,No,Agriculturist,{'Computer Club'}
83a56d60-6ffa-4726-b8cb-e9d6c4ab8650,Male,2008-09-06,16,1,1,Oyo,2022,Red House,Christianity,No,Middle Class,No,Journalist,{'Drama Club'}
d15ea878-1905-44d7-907c-228862ac53f7,Female,2009-08-12,15,1,3,Oyo,2022,Yellow House,Islam,No,Middle Class,No,Doctor,{'Computer Club'}
16c7d50d-7891-4299-a01f-ab4ed5e968b6,Male,2009-03-20,15,2,1,Imo,2021,Red House,Christianity,No,Middle Class,No,Actor,{'Music Club'}
ff35a510-e711-4e49-8dd9-f9c43c8a9011,Male,2008-02-06,16,1,2,Kaduna,2022,Green House,Islam,No,Low,No,Marketer,{'Music Club'}
b34ddbce-bb9c-4a04-a19d-0eaffc3c3fe9,Female,2009-10-24,15,1,3,Oyo,2022,Brown House,Christianity,No,Middle Class,No,Software Developer,{'Computer Club'}
a5d2d241-a979-47c0-bccd-d535a203d234,Female,2007-06-02,17,2,2,Plateau,2021,Green House,Christianity,No,Middle Class,No,Auditor,{'Commerce Club'}
1c354ed2-80d4-4384-b06c-164f5f8c446e,Female,2008-06-25,16,3,1,Delta,2020,Yellow House,Christianity,No,Middle Class,No,Journalist,{'Music Club'}
e8a04fee-d5ca-4e35-8b31-297aee9ef2c4,Female,2007-06-24,17,1,2,Anambra,2022,Green House,Islam,No,Middle Class,No,Accountant,{'Music Club'}
06a5726b-43bb-4a26-a439-9cfb9f11b53d,Male,2007-02-11,17,2,3,Adamawa,2021,Yellow House,Christianity,No,Middle Class,No,Biologist,{'Red Cross'}
1e4ce69f-1f95-4522-8d21-08cbf7459f67,Male,2009-05-21,15,2,3,Anambra,2021,Purple House,Christianity,No,Low,No,Architect,{'Mathematics Club'}
f6f695b2-6396-468c-86a9-a19e0a993fb9,Male,2008-10-30,16,1,3,Kwara,2022,Brown House,Christianity,No,Middle Class,No,Agriculturist,{'Mathematics Club'}
ec0a9079-141a-4f2c-af2e-db60c3272d42,Male,2007-01-17,17,3,2,Lagos,2020,Yellow House,Islam,No,Middle Class,No,Economist,{'Debating Club'}
b1ececf2-fd1d-4179-ac10-323e3d2d43b4,Male,2010-05-28,14,1,2,Osun,2022,Green House,Islam,No,Middle Class,No,Marketer,{'Music Club'}
4489140e-40fb-4dbd-8e5a-6301e9e14c2f,Male,2009-05-19,15,2,1,Ogun,2021,Yellow House,Christianity,No,Middle Class,No,Artist,{'Fine Arts'}
b3537198-d5cf-4725-8cde-f450fc79a91b,Male,2009-09-21,15,2,2,Katsina,2021,Purple House,Christianity,No,Middle Class,No,Auditor,{'Debating Club'}
59ca29bb-6add-4221-863f-97a57df763d9,Male,2009-01-02,15,1,2,Oyo,2022,Yellow House,Islam,No,Middle Class,No,Entrepreneur,{'Chess Club'}
24201c4c-7047-48b9-9134-b4b9c23ee168,Male,2009-05-03,15,1,2,Imo,2022,Green House,Islam,No,Middle Class,No,Business Executive,{'Debating Club'}
e34a653d-2da9-4eac-9886-78205716b335,Female,2009-12-07,15,1,3,Ogun,2022,Brown House,Christianity,No,Upper Class,No,Architect,{'Mathematics Club'}
f266ff19-6bc5-41b0-9c3f-384f3d3d6535,Female,2008-09-28,16,3,3,Lagos,2020,Blue House,Christianity,No,Middle Class,No,Scientist,{'Mathematics Club'}
e2bc021f-3302-42fc-8796-add351b8260c,Male,2011-03-29,13,1,1,Kogi,2022,Red House,Christianity,No,Middle Class,No,Content Creator,{'Debating Club'}
63cf56c7-fc6b-4bee-bedd-dae2fba2aa97,Female,2012-04-27,12,2,1,Delta,2021,Green House,Islam,No,Low,No,Actor,{'Fine Arts'}
3c7047fa-af96-4b9f-a9fb-136dd98f9d20,Female,2010-12-12,14,3,1,Lagos,2020,Red House,Christianity,No,Middle Class,No,Artist,{'Press Club'}
38eaabf1-7e58-4943-accf-cbace89e3877,Male,2012-01-09,12,1,1,Ogun,2022,Purple House,Christianity,No,Middle Class,No,Lawyer,{'Fine Arts'}
5631fe2f-320b-479a-ba46-30fb2c469e0c,Female,2007-02-07,17,2,1,Cross River,2021,Yellow House,Christianity,No,Middle Class,No,Brand Specialist,{'Drama Club'}
3c093056-f5dd-424e-887b-ee01d0b584d4,Male,2011-08-03,13,1,1,Anambra,2022,Yellow House,Christianity,No,Middle Class,No,Writer,{'Debating Club'}
6a1056ea-4fec-4fa1-a497-982a2ca229f4,Male,2007-07-12,17,3,1,Lagos,2020,Blue House,Christianity,No,Upper Class,No,Artist,{'Drama Club'}
a8bb3028-cef4-4aa3-b625-74077aeabe2c,Female,2010-06-15,14,3,3,Osun,2020,Green House,Christianity,No,Middle Class,No,Computer Scientist,{'JETS Club'}
8209101c-5de7-418b-a146-91cb7b47b507,Female,2009-02-08,15,3,3,Akwa Ibom,2020,Yellow House,Islam,No,Middle Class,No,Architect,{'Red Cross'}
b1dece82-bbd9-43ae-90c1-ebf8d4c1ab55,Male,2009-05-17,15,2,2,Lagos,2021,Purple House,Christianity,No,Middle Class,No,Economist,{'Music Club'}
946233e8-946c-490a-bce0-dff0028e5286,Male,2008-10-13,16,2,3,Osun,2021,Yellow House,Islam,No,Middle Class,No,Biologist,{'Mathematics Club'}
e2a543d4-0a0c-445e-ab03-713680182039,Male,2008-10-08,16,1,3,Adamawa,2022,Blue House,Christianity,No,Middle Class,No,Biologist,{'Mathematics Club'}
c0f0fa42-46c8-461c-b5df-f945ad054941,Male,2007-03-16,17,3,2,Ogun,2020,Yellow House,Christianity,No,Middle Class,No,Auditor,{'Chess Club'}
002460e9-a607-4fbb-9747-ff2edda36b95,Male,2010-08-26,14,2,3,Oyo,2021,Brown House,Islam,No,Middle Class,No,Biologist,{'Red Cross'}
40663cb8-3c1b-46cf-9433-43854eeab23e,Female,2007-02-17,17,2,1,Oyo,2021,Green House,Christianity,No,Middle Class,No,Artist,{'Fine Arts'}
d4b90153-fdf9-4345-89ad-e307cbb7aaf8,Female,2009-02-16,15,2,2,Lagos,2021,Brown House,Christianity,No,Middle Class,No,Auditor,{'Music Club'}
4a59420e-cbb9-43ab-80da-9302972059ca,Female,2012-07-31,12,3,3,Adamawa,2020,Blue House,Christianity,No,Middle Class,No,Engineer,{'Red Cross'}
900d4b86-379c-476b-8cd1-6c1b4745ddc5,Female,2011-08-20,13,1,1,Ogun,2022,Green House,Christianity,No,Middle Class,No,Content Creator,{'Drama Club'}
6b7e93b8-6737-4322-9897-03639500ea6a,Female,2009-03-11,15,2,3,Ogun,2021,Purple House,Islam,No,Middle Class,No,Pharmacist,{'Computer Club'}
1bc3b589-22c1-4846-a074-5cb1f20bdfa7,Male,2008-01-08,16,3,3,Enugu,2020,Yellow House,Islam,No,Middle Class,No,Software Developer,{'JETS Club'}
e9491e3e-26c7-4d54-afc4-6162f3102f2e,Male,2007-09-09,17,2,2,Adamawa,2021,Brown House,Islam,No,Middle Class,No,Auditor,{'Commerce Club'}
67caf476-510b-4124-ac54-389796f53600,Female,2009-11-25,15,1,3,Lagos,2022,Purple House,Islam,No,Middle Class,No,Food Nutritionist,{'Mathematics Club'}
96a0891e-af35-48bc-8606-8f2f76156024,Female,2007-04-28,17,2,2,Edo,2021,Green House,Christianity,No,Middle Class,No,Economist,{'Chess Club'}
1e9d04de-37b5-4192-a124-9b7220925342,Female,2012-07-30,12,2,2,Osun,2021,Green House,Christianity,No,Middle Class,No,Economist,{'Music Club'}
6e19bc4c-b86d-4dce-89c0-a0c56a1d0817,Female,2012-08-09,12,3,1,Kogi,2020,Yellow House,Islam,No,Middle Class,No,Fashion Designer,{'Debating Club'}
6d8fd72f-d73e-474d-ae68-477bcd67d28d,Female,2007-12-17,17,2,2,Akwa Ibom,2021,Brown House,Christianity,No,Middle Class,No,Economist,{'Press Club'}
de172b42-acc7-49fb-8cb0-bc2d2e1132e3,Male,2008-05-02,16,1,3,Lagos,2022,Purple House,Islam,No,Middle Class,No,Agriculturist,{'JETS Club'}
b405282b-1ef8-4c3a-9280-186ee924768f,Male,2007-07-27,17,3,2,Ogun,2020,Blue House,Christianity,No,Low,No,Accountant,{'Press Club'}
