Student_ID,Class_Grade_ID,Session,Subject,Score
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,English,68.07
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,Maths,76.6
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,Civic Education,81.57
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,ICT,87.53
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,Physics,91.38
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,Chemistry,74.43
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,Technical Drawing,96.35
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,Further Maths,60.05
a1c0002e-ab56-4e22-aa68-18401e4d7f2a,1,3,Dyeing and bleaching,59.97
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,English,98.66
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,Maths,72.04
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,Civic Education,87.09
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,ICT,65.68
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,Economics,78.02
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,Accounting,80.14
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,Commerce,56.56
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,Marketing,74.27
c6345de4-a3bd-4ccc-b327-099d1a100fdd,2,3,Bookkeeping,97.38
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,English,41.38
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,Maths,90.22
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,Civic Education,98.41
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,ICT,49.93
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,Literature,91.86
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,Government/History,82.49
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,Religious Studies,43.82
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,"Language (Yoruba, French, Igbo)",84.11
429e344a-7c79-4f2d-ad5f-cc206d6323ef,2,3,Electrical work,91.49
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,English,59.79
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,Maths,91.84
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,Civic Education,49.17
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,ICT,79.42
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,Economics,50.74
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,Accounting,43.9
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,Commerce,86.11
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,Marketing,49.09
2ec96648-8483-47ef-91a9-5dfa84627c89,2,3,Electrical work,79.28
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,English,94.91
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,Maths,46.14
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,Civic Education,89.47
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,ICT,85.99
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,Economics,89.54
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,Accounting,52.95
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,Commerce,52.98
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,Marketing,69.76
e3a218ae-f20b-4af6-83ae-92f23f6d57c5,1,3,Bookkeeping,81.18
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,English,79.5
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,Maths,85.6
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,Civic Education,90.46
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,ICT,91.69
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,Economics,66.44
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,Accounting,90.26
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,Commerce,76.46
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,Marketing,96.28
af34a0b3-0bcd-417d-ab24-4b3f056c3076,2,3,Bookkeeping,84.86
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,English,45.84
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,Maths,65.67
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,Civic Education,61.87
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,ICT,74.42
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,Economics,56.05
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,Accounting,41.02
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,Commerce,89.61
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,Marketing,82.65
a99e7630-de8a-4b2d-8c5f-c574832d5f68,2,3,Dyeing and bleaching,83.71
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,English,91.29
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,Maths,69.27
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,Civic Education,74.9
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,ICT,47.74
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,Physics,82.38
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,Chemistry,49.12
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,Technical Drawing,59.26
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,Further Maths,97.18
33ca849a-7403-4f79-a3bd-a93c03771bf3,2,3,Dyeing and bleaching,45.84
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,English,51.48
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,Maths,85.8
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,Civic Education,94.69
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,ICT,41.33
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,Physics,56.66
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,Chemistry,67.5
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,Technical Drawing,71.37
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,Further Maths,89.66
fde477e7-641a-46b6-a97c-28138fa552dd,3,3,Electrical work,51.06
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,English,89.26
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,Maths,55.44
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,Civic Education,43.2
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,ICT,89.63
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,Economics,59.68
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,Accounting,55.96
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,Commerce,68.86
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,Marketing,87.67
20183311-1f61-4c63-8bfe-e49949dbec15,1,3,Bookkeeping,99.8
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,English,49.98
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,Maths,74.57
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,Civic Education,50.42
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,ICT,91.29
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,Physics,86.57
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,Chemistry,85.08
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,Technical Drawing,93.28
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,Further Maths,84.96
2e02cc5e-b638-4762-87c2-8e92eefe0f20,1,3,Electrical work,42.98
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,English,95.57
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,Maths,60.93
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,Civic Education,86.0
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,ICT,79.46
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,Literature,98.69
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,Government/History,89.32
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,Religious Studies,70.95
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,"Language (Yoruba, French, Igbo)",53.69
81116d09-94bb-4b95-9d8b-381147c8b7a7,3,3,Electrical work,52.91
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,English,69.78
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,Maths,49.5
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,Civic Education,61.96
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,ICT,75.14
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,Literature,90.55
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,Government/History,94.03
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,Religious Studies,63.8
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,"Language (Yoruba, French, Igbo)",87.68
048bfe32-ea64-4b34-b784-50deb8daae78,1,3,Electrical work,70.75
88c54da0-db61-4a21-a46b-82a022628898,2,3,English,91.82
88c54da0-db61-4a21-a46b-82a022628898,2,3,Maths,82.85
88c54da0-db61-4a21-a46b-82a022628898,2,3,Civic Education,60.82
88c54da0-db61-4a21-a46b-82a022628898,2,3,ICT,70.79
88c54da0-db61-4a21-a46b-82a022628898,2,3,Physics,70.62
88c54da0-db61-4a21-a46b-82a022628898,2,3,Chemistry,76.7
88c54da0-db61-4a21-a46b-82a022628898,2,3,Technical Drawing,85.93
88c54da0-db61-4a21-a46b-82a022628898,2,3,Further Maths,78.22
88c54da0-db61-4a21-a46b-82a022628898,2,3,Bookkeeping,66.2
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,English,69.54
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,Maths,74.23
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,Civic Education,50.36
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,ICT,47.29
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,Physics,60.33
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,Chemistry,87.08
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,Technical Drawing,45.11
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,Further Maths,77.41
89cc9e80-1283-4047-9491-31e30b913aa1,2,3,Bookkeeping,42.68
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,English,63.16
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,Maths,92.04
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,Civic Education,71.67
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,ICT,92.61
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,Literature,54.71
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,Government/History,90.46
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,Religious Studies,99.42
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,"Language (Yoruba, French, Igbo)",91.84
ad91b75b-2d53-4f9f-a658-8b9170b6db94,1,3,Electrical work,48.33
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,English,87.28
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,Maths,76.02
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,Civic Education,60.51
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,ICT,52.7
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,Physics,99.59
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,Chemistry,77.98
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,Technical Drawing,95.34
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,Further Maths,78.23
bfb59f9a-ba3d-4da8-b274-fee54c130bbf,2,3,Dyeing and bleaching,62.8
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,English,70.63
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,Maths,76.23
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,Civic Education,41.49
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,ICT,97.0
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,Physics,71.68
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,Chemistry,65.17
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,Technical Drawing,84.14
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,Further Maths,80.44
3eaa9d2a-16ea-4c7f-9e2e-be36a52d95af,3,3,Bookkeeping,96.3
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,English,51.53
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,Maths,84.86
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,Civic Education,55.51
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,ICT,48.61
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,Physics,45.5
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,Chemistry,75.62
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,Technical Drawing,72.41
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,Further Maths,41.07
c16948b5-d095-4f00-98d2-cec43f8d497b,2,3,Dyeing and bleaching,79.89
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,English,95.93
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,Maths,87.56
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,Civic Education,59.71
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,ICT,74.27
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,Literature,84.67
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,Government/History,76.7
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,Religious Studies,48.12
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,"Language (Yoruba, French, Igbo)",73.94
8768e343-b8e0-4909-aca8-bffc2488856d,3,3,Electrical work,68.56
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,English,56.91
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,Maths,78.2
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,Civic Education,77.52
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,ICT,59.49
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,Economics,46.34
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,Accounting,55.47
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,Commerce,85.4
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,Marketing,64.55
5aa1f97e-d890-4ebd-913c-1bc65cc2bc78,1,3,Dyeing and bleaching,75.63
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,English,72.61
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,Maths,55.97
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,Civic Education,89.8
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,ICT,98.7
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,Literature,59.15
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,Government/History,95.97
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,Religious Studies,53.1
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,"Language (Yoruba, French, Igbo)",75.41
7f0a655b-ed86-4a92-a93a-6120d7897b49,2,3,Dyeing and bleaching,75.43
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,English,72.93
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,Maths,42.91
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,Civic Education,54.43
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,ICT,66.43
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,Economics,85.76
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,Accounting,83.47
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,Commerce,50.55
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,Marketing,69.02
d3880c0a-5b98-423e-9cdb-55cef891f0a9,2,3,Bookkeeping,70.1
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,English,60.17
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,Maths,67.16
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,Civic Education,60.33
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,ICT,46.14
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,Physics,79.61
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,Chemistry,65.09
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,Technical Drawing,84.09
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,Further Maths,45.97
946a600a-602b-4bb5-8ea0-1ae4e9b212d7,3,3,Dyeing and bleaching,56.29
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,English,50.23
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,Maths,90.04
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,Civic Education,68.1
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,ICT,94.68
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,Economics,90.38
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,Accounting,77.84
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,Commerce,94.7
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,Marketing,40.92
5efc3e8e-c3fe-46ab-8d42-f3729eb36554,1,3,Bookkeeping,59.55
4feee798-1675-449b-bd4c-d54b995980ed,3,3,English,45.21
4feee798-1675-449b-bd4c-d54b995980ed,3,3,Maths,94.13
4feee798-1675-449b-bd4c-d54b995980ed,3,3,Civic Education,63.44
4feee798-1675-449b-bd4c-d54b995980ed,3,3,ICT,62.02
4feee798-1675-449b-bd4c-d54b995980ed,3,3,Economics,80.07
4feee798-1675-449b-bd4c-d54b995980ed,3,3,Accounting,54.37
4feee798-1675-449b-bd4c-d54b995980ed,3,3,Commerce,84.53
4feee798-1675-449b-bd4c-d54b995980ed,3,3,Marketing,67.28
4feee798-1675-449b-bd4c-d54b995980ed,3,3,Dyeing and bleaching,89.39
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,English,69.15
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,Maths,66.19
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,Civic Education,61.33
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,ICT,89.79
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,Physics,51.3
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,Chemistry,47.26
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,Technical Drawing,98.71
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,Further Maths,62.83
58443f5d-1727-47fb-a4e7-2052a6fecad5,2,3,Bookkeeping,66.47
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,English,43.46
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,Maths,73.67
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,Civic Education,50.85
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,ICT,88.17
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,Physics,64.74
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,Chemistry,66.73
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,Technical Drawing,56.72
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,Further Maths,97.56
5addc63c-0cbc-42eb-ae64-c26391b3197e,3,3,Bookkeeping,85.5
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,English,83.55
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,Maths,95.22
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,Civic Education,58.91
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,ICT,74.12
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,Physics,68.77
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,Chemistry,42.08
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,Technical Drawing,58.71
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,Further Maths,84.49
b3ae50b2-ac46-4d55-83e6-b487dbdf4fea,1,3,Dyeing and bleaching,91.5
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,English,82.52
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,Maths,91.35
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,Civic Education,88.08
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,ICT,80.37
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,Physics,88.13
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,Chemistry,44.8
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,Technical Drawing,61.88
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,Further Maths,81.4
fbee4da4-cea2-4810-a34f-9d60d7432ac0,1,3,Bookkeeping,41.51
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,English,45.07
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,Maths,53.03
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,Civic Education,56.37
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,ICT,55.97
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,Physics,56.3
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,Chemistry,65.81
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,Technical Drawing,74.09
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,Further Maths,70.07
7bcd28cb-2d66-48d3-ac70-7dd9edb60b9d,3,3,Electrical work,41.16
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,English,75.56
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,Maths,59.3
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,Civic Education,48.16
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,ICT,53.53
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,Economics,49.6
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,Accounting,42.08
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,Commerce,65.77
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,Marketing,58.88
89663c9b-3d3d-4b45-8ab9-78f97e3261ba,1,3,Electrical work,78.5
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,English,93.96
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,Maths,43.72
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,Civic Education,51.85
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,ICT,68.94
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,Physics,90.81
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,Chemistry,68.07
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,Technical Drawing,97.23
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,Further Maths,68.25
d7c52c68-82d2-4731-956e-e7ca8190967a,3,3,Bookkeeping,42.97
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,English,53.69
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,Maths,63.91
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,Civic Education,41.85
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,ICT,76.99
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,Literature,81.58
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,Government/History,92.47
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,Religious Studies,45.02
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,"Language (Yoruba, French, Igbo)",69.1
165fdd8a-2fa3-4f57-ab0e-52ed751ba075,3,3,Dyeing and bleaching,84.7
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,English,90.47
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,Maths,60.57
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,Civic Education,97.21
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,ICT,52.54
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,Economics,86.03
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,Accounting,60.19
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,Commerce,84.5
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,Marketing,43.05
c81ac3e5-2335-4f95-9b69-b30207bbff2b,2,3,Dyeing and bleaching,84.25
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,English,43.79
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,Maths,40.4
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,Civic Education,82.95
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,ICT,64.31
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,Economics,50.32
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,Accounting,42.76
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,Commerce,41.88
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,Marketing,56.98
a289a624-a1f3-47db-a280-2d1288afd52b,2,3,Electrical work,55.57
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,English,91.94
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,Maths,97.49
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,Civic Education,75.5
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,ICT,66.5
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,Literature,54.73
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,Government/History,77.89
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,Religious Studies,75.99
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,"Language (Yoruba, French, Igbo)",64.12
1d669d07-dcab-46c9-880c-627caf1a9995,2,3,Electrical work,53.95
c82189ca-023b-470a-9762-81dc589e26bb,3,3,English,64.47
c82189ca-023b-470a-9762-81dc589e26bb,3,3,Maths,65.02
c82189ca-023b-470a-9762-81dc589e26bb,3,3,Civic Education,52.29
c82189ca-023b-470a-9762-81dc589e26bb,3,3,ICT,77.45
c82189ca-023b-470a-9762-81dc589e26bb,3,3,Physics,88.56
c82189ca-023b-470a-9762-81dc589e26bb,3,3,Chemistry,81.4
c82189ca-023b-470a-9762-81dc589e26bb,3,3,Technical Drawing,97.56
c82189ca-023b-470a-9762-81dc589e26bb,3,3,Further Maths,90.58
c82189ca-023b-470a-9762-81dc589e26bb,3,3,Electrical work,87.08
24806623-64d7-4c6a-a1c7-eecdc0f90a2a,3,3,English,72.63
